CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
00-01-2464-46,01-402,CIUDAD CAPITAL,ZONA 1,INSTITUTO MIXTO RAFAEL LANDIVAR Y CABALLERO,8A CALLE 0-30,,CARLOS HUMBERTO GONZALEZ DE LEON,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-2465-46,01-316,CIUDAD CAPITAL,ZONA 1,INSTITUTO TECNOLOGICO FRANCISCO MARROQUIN,8A CALLE 0-30,22321894,CARLOS HUMBERTO GONZALEZ DE LEON,--------------,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA NORTE
00-01-2466-46,01-312,CIUDAD CAPITAL,ZONA 1,INSTITUTO AMERICANO EN CIENCIAS DE COMPUTACION,6A.AVENIDA 18-23,22322912,AMADO SALOMON FLORES PEREZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-2467-46,01-102,CIUDAD CAPITAL,ZONA 1,INSTITUTO AMERICANO EN CIENCIAS DE COMPUTACION,6A AVENIDA 18-23,22322912,ZIZI ARELY LOPEZ CHINCHILLA,--------------,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-2468-46,01-,CIUDAD CAPITAL,ZONA 1,INSTITUTO AMERICANO EN CIENCIAS DE COMPUTACION,6A AVENIDA 18-23,22322912,MARIA FELICITA ROQUE CARRERA,-----------------------------,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-2469-46,01-301,CIUDAD CAPITAL,ZONA 1,ESCUELA NACIONAL CENTRAL DE CIENCIAS COMERCIALES,10A. AVENIDA 9-42,22320114,ERICK ESTUARDO SANCHEZ ARCHILA,HUGO WALDEMAR RIVAS MORALES,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-2471-46,01-319,CIUDAD CAPITAL,ZONA 1,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA LICEO APLICADO EN COMPUTACION,2A CALLE 6-77,22206556,ISAURA AMPARO RECINOS CARRILLO,---------------,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-2472-46,01-403,CIUDAD CAPITAL,ZONA 1,"INSTITUTO DE EDUCACIÓN BÁSICA Y BACHILLERATO EN CIENCIAS Y LETRAS POR MADUREZ ""DR. JUAN JOSE AREVALO BERMEJO""",8A. AVENIDA 9-60,22536894,CARLOS HUMBERTO GONZALEZ DE LEON,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,SABATINO,GUATEMALA NORTE
00-01-2476-46,01-318,CIUDAD CAPITAL,ZONA 1,INSTITUTO DE EDUCACION DIVERSIFICADA COLEGIO INTEGRAL FEMENINO,3A. AVENIDA 13-81 ZONA 1,22329948,LESLIE AZUCENA MONZON TECUN,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-2759-46,01-102,CIUDAD CAPITAL,ZONA 1,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA DIEGUEZ OLAVERRI,12 CALLE 2-31,22535170,ZIZI ARELY LOPEZ CHINCHILLA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-2760-46,01-315,CIUDAD CAPITAL,ZONA 1,INSTITUTO NACIONAL CENTRAL PARA VARONES,9A AV. 9-27,22328285,AURA MARINA GARRIDO MORALES,----,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-2798-46,01-317,CIUDAD CAPITAL,ZONA 1,"INSTITUTO PARTICULAR PARA SEÑORITAS ""NUESTRA SEÑORA DEL CARMEN""",11 AV. 3-17,22326869,MARIANO DOMINGO ESTRADA TELETOR,MARIA DEL CARMEN TURCIOS DE POZO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-2871-46,01-403,CIUDAD CAPITAL,ZONA 1,INSTITUTO Y ACADEMIA PRACTICA COMERCIAL,6A. CALLE 0-25,22202869,CARLOS HUMBERTO GONZALEZ DE LEON,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00-01-2872-46,01-403,CIUDAD CAPITAL,ZONA 1,INSTITUTO Y ACADEMIA PRACTICA COMERCIAL (POR MADUREZ),6A. CALLE 0-25,22202869,CARLOS HUMBERTO GONZALEZ DE LEON,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00-01-2895-46,01-305,CIUDAD CAPITAL,ZONA 1,LICEO JIREH,"6A. AVENIDA 3-24,",22329209,ISIS IRAZEMA CANEL PALMA,--------------,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-2900-46,01-,CIUDAD CAPITAL,ZONA 1,ESCUELA SISTEMATIZADA EN COMPUTACION,4A. AVENIDA 1-21 ZONA 1,22320075,MARIA FELICITA ROQUE CARRERA,--------------,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-2903-46,01-315,CIUDAD CAPITAL,ZONA 1,INSTITUTO CIENTIFICO COMERCIAL EN COMPUTACION,6A. AVENIDA 1-34,22538736,AURA MARINA GARRIDO MORALES,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-2904-46,01-210,CIUDAD CAPITAL,ZONA 1,COLEGIO SALVADOR HUGUET,"5A. AV. 2-31,",22380766,DINIZ ORALIA MORALES MUÑOZ,,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-2906-46,01-312,CIUDAD CAPITAL,ZONA 1,INSTITUTO DE DIVERSIFICADO LICEO CRISTIANO CANTARES,12 AV. C 30-3,22211142,AMADO SALOMON FLORES PEREZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-2907-46,01-310,CIUDAD CAPITAL,ZONA 1,CENTRO DE ESTUDIOS DIVERSIFICADOS DR. ALEJANDRO FLEMING,16 AVENIDA A 3-54,22531211,ALMA SALGUERO DE SALAZAR,OLDEMIA NOHEMI LOPEZ HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-2908-46,01-403,CIUDAD CAPITAL,ZONA 1,INSTITUTO PARTICULAR MIXTO 'CIENCIA Y DESARROLLO',10A. CALLE 3-15,22531962,CARLOS HUMBERTO GONZALEZ DE LEON,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00-01-2952-46,01-402,CIUDAD CAPITAL,ZONA 1,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA COLEGIO BROWN S,11 CALLE 10-50 ZONA 1,,CARLOS HUMBERTO GONZALEZ DE LEON,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,SABATINO,GUATEMALA NORTE
00-01-2958-46,01-307,CIUDAD CAPITAL,ZONA 1,COLEGIO 'SANTA INFANCIA',9A. AVENIDA 4-29,22200140,NORMA ARACELY PALOMO FRANCO DE DIAZ,---,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-2980-46,01-,CIUDAD CAPITAL,ZONA 1,INSTITUTO AMERICANO DE CONOCIMIENTOS,"13 AV. 2-21, ZONA 1",,MARIA FELICITA ROQUE CARRERA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-2981-46,,CIUDAD CAPITAL,ZONA 1,INSTITUTO AMERICANO DE CONOCIMIENTOS.,"13 AV. 2-21, ZONA 1",,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-2982-46,01-307,CIUDAD CAPITAL,ZONA 1,ESCUELA SUPERIOR DE INFORMATICA -ESI-,11 CALLE 11-26,22323144,NORMA ARACELY PALOMO FRANCO DE DIAZ,-----------,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-2984-46,,CIUDAD CAPITAL,ZONA 1,COLEGIO DE COMPUTACION 'BLAISE PASCAL',8a. AV. 3-30 ZONA 1,,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-3042-46,01-316,CIUDAD CAPITAL,ZONA 1,INSTITUTO TECNOLOGICO DIGITALES COMERCIALES,9A CALLE 0-44,22382722,CARLOS HUMBERTO GONZALEZ DE LEON,--,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-3043-46,01-102,CIUDAD CAPITAL,ZONA 1,INSTITUTO AMERICANO EN CIENCIAS DE COMPUTACION,6A. AVE 18-23 ZONA 1,22232912,ZIZI ARELY LOPEZ CHINCHILLA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-3045-46,01-304,CIUDAD CAPITAL,ZONA 1,CENTRO DE ESTUDIOS TECNOLOGICOS TECNO PRO,11 CALLE 10-28,,AMADO SALOMON FLORES PEREZ,-----,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-3049-46,01-310,CIUDAD CAPITAL,ZONA 1,ESCUELA NACIONAL DE MECANOGRAFIA,8A. AVENIDA 14-34,22323551,ALMA SALGUERO DE SALAZAR,,DIVERSIFICADO,OFICIAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA NORTE
00-01-3050-46,01-318,CIUDAD CAPITAL,ZONA 1,INSTITUTO NORMAL PARA MAESTROS DE EDUCACION FISICA GOTTINGEN,12 CALLE 2-31 ZONA 1,,LESLIE AZUCENA MONZON TECUN,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA NORTE
00-01-3085-46,01-,CIUDAD CAPITAL,ZONA 1,COLEGIO PARA ADULTOS AHALCAB,2AV. 5-37 ZONA 1,,MARIA FELICITA ROQUE CARRERA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-3095-46,01-403,CIUDAD CAPITAL,ZONA 1,COLEGIO RAMA ADULTA GUATEMALTECA DE DESEO ESTUDIANTIL (RAGDE),1A. CALLE 18-34 ZONA 1,,CARLOS HUMBERTO GONZALEZ DE LEON,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,SABATINO,GUATEMALA NORTE
00-01-3161-46,01-403,CIUDAD CAPITAL,ZONA 1,CENTRO DE FORMACION PROFESIONAL,11 CALLE 9-33,22324701,CARLOS HUMBERTO GONZALEZ DE LEON,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-4009-46,01-307,CIUDAD CAPITAL,ZONA 1,ESCUELA SUPERIOR DE INFORMATICA,11 CALLE 11-26,22323144,NORMA ARACELY PALOMO FRANCO DE DIAZ,--------------,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-4010-46,01-403,CIUDAD CAPITAL,ZONA 1,ESCUELA SUPERIOR DE INFORMATICA,11 CALLE 11-26,,CARLOS HUMBERTO GONZALEZ DE LEON,---,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-4112-46,01-403,CIUDAD CAPITAL,ZONA 1,ESCUELA SISTEMATIZADA EN COMPUTACION,4A. AVE. 1-21 ZONA 1,"2325732, 2320075, 2307014",CARLOS HUMBERTO GONZALEZ DE LEON,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,SABATINO,GUATEMALA NORTE
00-01-4303-46,,CIUDAD CAPITAL,ZONA 1,COLEGIO MIXTO CRISTIANO GUATEMALTECO,13 CALLE 2-30 ZONA 1,22323228,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-4320-46,01-317,CIUDAD CAPITAL,ZONA 1,COLEGIO FRANCES AMERICANO,12 AVENIDA 11-69,22325117,MARIANO DOMINGO ESTRADA TELETOR,---,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-4324-46,01-317,CIUDAD CAPITAL,ZONA 1,LICEO TECNICO DE COMPUTACION C.S.S.,11 AVENIDA 9-12,22205487,MARIANO DOMINGO ESTRADA TELETOR,,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA NORTE
00-01-4334-46,01-310,CIUDAD CAPITAL,ZONA 1,LICEO SAN GREGORIO MAGNO,8A. AVE. 9-60,22536913,ALMA SALGUERO DE SALAZAR,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-4338-46,01-318,CIUDAD CAPITAL,ZONA 1,LICEO GUATEMALTECO DE COMPUTACION,4A. AVENIDA 15-57,22326419,LESLIE AZUCENA MONZON TECUN,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-4339-46,01-318,CIUDAD CAPITAL,ZONA 1,LICEO GUATEMALTECO DE COMPUTACION,4A. AVENIDA 15-57,22326419,LESLIE AZUCENA MONZON TECUN,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-4348-46,01-102,CIUDAD CAPITAL,ZONA 1,INSTITUTO DE EDUCACION DIVERSIFICADA COLEGIO TECNICO SUPERIOR,13 AVENIDA 4-72 ZONA 1,,ZIZI ARELY LOPEZ CHINCHILLA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-4387-46,,CIUDAD CAPITAL,ZONA 1,LICEO DE COMPUTACION 'C.S.S',10A. AVENIDA 11-46 ZONA 1,22519670,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-4395-46,01-403,CIUDAD CAPITAL,ZONA 1,LICEO GUATEMALTECO DE COMPUTACION,4A. AVENIDA 15-57,22326419,CARLOS HUMBERTO GONZALEZ DE LEON,ZOILA AMERICA PARADA CÓRDOVA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-4396-46,01-627,CIUDAD CAPITAL,ZONA 1,LICEO GUATEMALTECO DE COMPUTACION,4A. AVENIDA 15-57,22326419,ISAURA AMPARO RECINOS CARRILLO,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00-01-4403-46,01-403,CIUDAD CAPITAL,ZONA 1,INSTITUTO TECNOLOGICO DIGITALES COMERCIALES,9A. CALLE 0-44,22382722,CARLOS HUMBERTO GONZALEZ DE LEON,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00-01-4405-46,01-,CIUDAD CAPITAL,ZONA 1,COLEGIO JOHANNES PAVLVS II,6A. AVENIDA 1-87 ZONA 1,,MARIA FELICITA ROQUE CARRERA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,SABATINO,GUATEMALA NORTE
00-01-4411-46,01-627,CIUDAD CAPITAL,ZONA 1,LICEO IBERO GUATEMALTECO,7A. AVENIDA 3-75,22519212,ISAURA AMPARO RECINOS CARRILLO,EDNA ALICIA MONTIEL DE CHINCHILLA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,FIN DE SEMANA,GUATEMALA NORTE
00-01-4412-46,,CIUDAD CAPITAL,ZONA 1,INSTITUTO DE BACHILLERATO POR MADUREZ 'FEDERICO CROWE',4A. AVENIDA 9-66 ZONA 1,,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-4457-46,01-402,CIUDAD CAPITAL,ZONA 1,COLEGIO 'INTERNACIONAL GUATEMALTECO',9A. CALLE 0-50 ZONA 1,,CARLOS HUMBERTO GONZALEZ DE LEON,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-4553-46,01-627,CIUDAD CAPITAL,ZONA 1,INSTITUTO AMERICANO EN CIENCIAS DE COMPUTACION POR MADUREZ,6A. AVENIDA 18-23 ZONA 1,,ISAURA AMPARO RECINOS CARRILLO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-4561-46,01-315,CIUDAD CAPITAL,ZONA 1,CENTRO DE ESTUDIOS TECNOLOGICOS TECNO PRO,11 CALLE 10-28 ZONA 1,22326796,AURA MARINA GARRIDO MORALES,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-4612-46,01-102,CIUDAD CAPITAL,ZONA 1,INSTITUTO PRIVADO TECNICO AMERICANO,4A AVENIDA 12-20 ZONA 1,,ZIZI ARELY LOPEZ CHINCHILLA,,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-4732-46,01-312,CIUDAD CAPITAL,ZONA 1,CENTRO INTEGRADO DE COMPUTACION Y TURISMO,11 CALLE 1-56,22326732,AMADO SALOMON FLORES PEREZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-4735-46,01-307,CIUDAD CAPITAL,ZONA 1,COLEGIO MIXTO 'SANTA INFANCIA',9A. AVENIDA 4-29,22200140,NORMA ARACELY PALOMO FRANCO DE DIAZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-6916-46,99-001,CIUDAD CAPITAL,ZONA 1,COLEGIO MIXTO BILINGUE AMANECER,6A. AVENIDA 2-62 ZONA 1,,SILVIA EUGENIA VALDEZ MONTERROSO DE CARBALLO,,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-6978-46,01-403,CIUDAD CAPITAL,ZONA 1,INSTITUTO MIXTO 'MIGUEL DE CERVANTES',2A. CALLE 9-81,42473635,CARLOS HUMBERTO GONZALEZ DE LEON,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00-01-6988-46,01-403,CIUDAD CAPITAL,ZONA 1,INSTITUTO AMERICANO EN CIENCIAS DE COMPUTACION,6A AVENIDA 18-23,22322912,CARLOS HUMBERTO GONZALEZ DE LEON,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,FIN DE SEMANA,GUATEMALA NORTE
00-01-6992-46,01-312,CIUDAD CAPITAL,ZONA 1,COLEGIO ACTIVO BILINGUE MIXTO STERLING,3A. AVENIDA 13-61,22302880,AMADO SALOMON FLORES PEREZ,JOSE EDUARDO GOMEZ RIVAS,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA NORTE
00-01-6994-46,01-305,CIUDAD CAPITAL,ZONA 1,INSTITUTO Y ACADEMIA 'PRACTICA COMERCIAL',5A. CALLE 5-18,22325696,ISIS IRAZEMA CANEL PALMA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-6999-46,01-316,CIUDAD CAPITAL,ZONA 1,CENTRO CULTURAL DE LAS AMERICAS NO. 3,2A. AV. 12-23,22384217,CARLOS HUMBERTO GONZALEZ DE LEON,HUGO WALDEMAR RIVAS MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-7009-46,01-318,CIUDAD CAPITAL,ZONA 1,LICEO MIXTO EN COMPUTACION IXCHEL,5AV. 3-79,22500944,LESLIE AZUCENA MONZON TECUN,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-7010-46,01-,CIUDAD CAPITAL,ZONA 1,LICEO EN COMPUTACION IXCHEL,5AV. 3-79 ZONA 1,23267252-09442325,MARIA FELICITA ROQUE CARRERA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-7052-46,01-318,CIUDAD CAPITAL,ZONA 1,INSTITUTO FEDERICO CROWE,4 AVENIDA 9-66,22517748,LESLIE AZUCENA MONZON TECUN,IRMA LETICIA BOLAÑOS SAMAYOA DE MARTINEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-7069-46,,CIUDAD CAPITAL,ZONA 1,"CENTRO INDUSTRIAL NO. 2, ANEXO ESC. NO. 11 'J. MARIANO GONZALEZ'",16 AVE 11-47,,,,DIVERSIFICADO,OFICIAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA NORTE
00-01-7080-46,01-317,CIUDAD CAPITAL,ZONA 1,LICEO DE COMPUTACION 'SIGLO 21' NO.3,13 CALLE 9-60,22959172,MARIANO DOMINGO ESTRADA TELETOR,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-7086-46,01-310,CIUDAD CAPITAL,ZONA 1,CENTRO TECNOLOGICO DE COMPUTACION 'LA MERCED' S. A.,5A CALLE 10-22,22325857,ALMA SALGUERO DE SALAZAR,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-7093-46,01-305,CIUDAD CAPITAL,ZONA 1,"CENTRO TECNICO DE TURISMO, BANCA Y COMERCIO JOHN GLENN",2A. AVENIDA 3-59,22321168,ISIS IRAZEMA CANEL PALMA,-----------,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-7102-46,01-627,CIUDAD CAPITAL,ZONA 1,INSTITUTO FEDERICO CROWE,4A. AV. 9-66,22517748,ISAURA AMPARO RECINOS CARRILLO,IRMA LETICIA BOLAÑOS SAMAYOA DE MARTINEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00-01-7112-46,01-308,CIUDAD CAPITAL,ZONA 1,COLEGIO MAYB AL,5A. CALLE 0-65,22323065,LEONEL AMILCAR RIOS FUENTES,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-7148-46,01-318,CIUDAD CAPITAL,ZONA 1,COLEGIO MIXTO 'CRISTIANO GUATEMALTECO',13 CALLE 2-30,22323228,LESLIE AZUCENA MONZON TECUN,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-01-7151-46,01-627,CIUDAD CAPITAL,ZONA 1,COLEGIO PRACTICO SECRETARIAL,4A. CALLE 0-35,22328643,ISAURA AMPARO RECINOS CARRILLO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00-01-7152-46,01-307,CIUDAD CAPITAL,ZONA 1,COLEGIO 'PRACTICO SECRETARIAL',4A. CALLE 0-35,22328643,NORMA ARACELY PALOMO FRANCO DE DIAZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
