CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
13-18-0066-46,13-033,HUEHUETENANGO,SAN MATEO IXTATAN,"COLEGIO PRIVADO MIXTO PREUNIVERSITARIO ""LAGOS DE YALANHUITZ""",ALDEA YALANHUITZ,55235413,AUGUSTO MANUEL ANDRиS SEBASTIаN,PEDRO ARMмN DOMINGO DELGADO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-18-0070-46,13-032,HUEHUETENANGO,SAN MATEO IXTATAN,COLEGIO EVANGиLICO MIXTO MONTE HOREB,CABECERA MUNICIPAL,46496538,AUGUSTO MANUEL ANDRES SEBASTIAN,MAGDALENA GREGORIO LUCAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-18-6920-46,13-033,HUEHUETENANGO,SAN MATEO IXTATAN,CENTRO COMUNITARIO DE EDUCACION YINHATIL NABEN (SEMILLA DE LA SABIDURIA),SAN MATEO IXTATAN,45797537,AUGUSTO MANUEL ANDRиS SEBASTIаN,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-18-7136-46,13-033,HUEHUETENANGO,SAN MATEO IXTATAN,INSTITUTO NORMAL MIXTO POR COOPERATIVA ADSCRITO AL INSTITUTO EDUCACION BASICA POR COOPERATIVA,,,AUGUSTO MANUEL ANDRиS SEBASTIаN,----,DIVERSIFICADO,COOPERATIVA,URBANA,CERRADA TEMPORALMENTE,BILINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-19-0041-46,13-034,HUEHUETENANGO,COLOTENANGO,"LICEO PRIVADO MIXTO ""PANAMERICANO""",COLOTENANGO,46221871,ARTEMIO NOE MORALES VILLATORO,ALDO CALIXTO PINEDA MOLINA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-19-0042-46,13-034,HUEHUETENANGO,COLOTENANGO,"LICEO PRIVADO MIXTO ""PANAMERICANO""",COLOTENANGO,46221871,ARTEMIO NOE MORALES VILLATORO,ALDO CALIXTO PINEDA MOLINA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-19-0051-46,13-034,HUEHUETENANGO,COLOTENANGO,INSTITUTO PRIVADO MIXTO DIVERSIFICADO CIENCIA Y PROGRESO,CABECERA MUNICIPAL,57670944,ARTEMIO NOE MORALES VILLATORO,ISMAиL FиLIX MиNDEZ LсPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-19-0055-46,13-034,HUEHUETENANGO,COLOTENANGO,"COLEGIO PRIVADO MIXTO ""GиNESIS""",CABECERA MUNICIPAL,46221871,ARTEMIO NOE MORALES VILLATORO,ALDO CALIXTO PINEDA MOLINA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-19-0057-46,13-034,HUEHUETENANGO,COLOTENANGO,"COLEGIO PRIVADO MIXTO ""GиNESIS""",CABECERA MUNICIPAL,46221871,ARTEMIO NOE MORALES VILLATORO,ALDO CALIXTO PINEDA MOLINA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-19-0058-46,13-034,HUEHUETENANGO,COLOTENANGO,"COLEGIO PRIVADO MIXTO ""GиNESIS""",CABECERA MUNICIPAL,46221871,ARTEMIO NOE MORALES VILLATORO,ALDO CALIXTO PINEDA MOLINA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-20-0035-46,13-036,HUEHUETENANGO,SAN SEBASTIAN HUEHUETENANGO,ASOCIACION DE MAESTROS DE EDUCACION RURAL DE GUATEMALA -AMERG-,CABECERA MUNICIPAL,48729312,LUIS FRANCISCO RAMмREZ ORTмZ,JUAN PASCUAL FRANCISCO LUCAS,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,BILINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-20-0036-46,13-036,HUEHUETENANGO,SAN SEBASTIAN HUEHUETENANGO,ASOCIACIсN DE MAESTROS DE EDUCACIсN RURAL DE GUATEMALA -AMERG-,CABECERA MUNICIPAL,48729312,LUIS FRANCISCO RAMмREZ ORTмZ,JUAN PASCUAL FRANCISCO LUCAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-20-0040-46,13-036,HUEHUETENANGO,SAN SEBASTIAN HUEHUETENANGO,ASOCIACIсN DE MAESTROS DE EDUCACIсN RURAL DE GUATEMALA -AMERG-,CABECERA MUNICIPAL,48506368,LUIS FRANCISCO RAMмREZ ORTмZ,JUAN PASCUAL FRANCISCO LUCAS ANTONIO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-20-0043-46,13-060,HUEHUETENANGO,SAN SEBASTIAN HUEHUETENANGO,CENTRO DE EDUCACIсN EXTRAESCOLAR CEEX,CABECERA MUNICIPAL,32134222,AROLDO HOSBERI SOSA LсPEZ,WILLIAM ELISEO HERNаNDEZ LсPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,HUEHUETENANGO
13-20-1784-46,13-036,HUEHUETENANGO,SAN SEBASTIAN HUEHUETENANGO,COLEGIO PRIVADO MIXTO CIENCIA Y CULTURA,"SAN SEBASTIAN, HUEHUETENANGO",43822953,LUIS FRANCISCO RAMмREZ ORTмZ,PAULINA DOMINGO LсPEZ DE DмAZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-21-0026-46,13-038,HUEHUETENANGO,TECTITAN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,45155425,JOSх DAVID VELюSQUEZ ANGEL,IANCARLO EMANUEL VELASQUEZ ANGEL,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-21-0027-46,13-038,HUEHUETENANGO,TECTITAN,INSTITUTO MIXTO COMUNITARIO DE EDUCACION BILINGUE INTERCULTURAL NUEVO AMANCER,TECTITAN,46514799,JOSх DAVID VELюSQUEZ ANGEL,NERY DE JESUS MORALES GUTIERREZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,BILINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-21-0028-46,13-038,HUEHUETENANGO,TECTITAN,INSTITUTO MIXTO COMUNITARIO DE EDUCACION BILINGUE INTERCULTURAL NUEVO AMANCER,TECTITAN,49523327,JOSх DAVID VELюSQUEZ ANGEL,NERY DE JESUS MORALES GUTIERREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-22-0029-46,13-039,HUEHUETENANGO,CONCEPCION HUISTA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA SANTIAGO PETATAN,51987827,JOSи DE JESзS CAMPOSECO MиNDOZA,---,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-22-0030-46,13-039,HUEHUETENANGO,CONCEPCION HUISTA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CANTсN CIPRиS,59003583,JOSи DE JESзS CAMPOSECO MиNDOZA,FELIX DOMIN ALVARADO HERNаNDEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-22-0031-46,13-039,HUEHUETENANGO,CONCEPCION HUISTA,ASOCIACION DE MAESTROS DE EDUCACION RURAL DE GUATEMALA -AMERG-,ALDEA SANTIAGO PETZATAN,53865996,JOSи DE JESзS CAMPOSECO MиNDOZA,LUIS MANUEL RAMIREZ FIGUEROA,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-22-0032-46,13-039,HUEHUETENANGO,CONCEPCION HUISTA,ASOCIACION DE MAESTROS DE EDUCACION RURAL DE GUATEMALA -AMERG-,CANTON MENDEZ,57560158,JOSи DE JESзS CAMPOSECO MиNDOZA,JESUS RAMON SILVESTRE QUIяONEZ,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-22-0041-46,13-039,HUEHUETENANGO,CONCEPCION HUISTA,"COLEGIO BILINGэE INTERCULTURAL ""NUEVO AMANECER""",CABECERA MUNICIPAL,51851717,JOSи DE JESзS CAMPOSECO MиNDOZA,HECTOR AURELIO RECINOS RAMмREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-22-0042-46,13-039,HUEHUETENANGO,CONCEPCION HUISTA,"COLEGIO BILINGэE INTERCULTURAL ""NUEVO AMANECER""",CABECERA MUNICIPAL,30024565,JOSи DE JESзS CAMPOSECO MиNDOZA,CATALINA RAFAEL RAMмREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-22-0043-46,13-039,HUEHUETENANGO,CONCEPCION HUISTA,INSTITUTO NACIONAL DE EDUCACIсN DIVERSIFICADA,CANTсN CIPRиS,32659954,JOSи DE JESзS CAMPOSECO MиNDOZA,DOMмN FиLIX ALVARADO HERNаNDEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-23-0019-46,13-020,HUEHUETENANGO,SAN JUAN IXCOY,INSTITUTO TECNOLOGICO REGIONAL DEL NORTE (INTERN KAB`TZIN),CABECERA MUNICIPAL,48999583,ROMEO MONTEJO DмAZ,ESMERALDA MAVEL CARRILLO DE LEсN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-23-0022-46,13-040,HUEHUETENANGO,SAN JUAN IXCOY,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,46443582,RIGOBERTO GABRIEL GONZаLEZ MиRIDA,CиSAR AMILCAR LсPEZ GARCмA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-23-0035-46,13-040,HUEHUETENANGO,SAN JUAN IXCOY,COLEGIO PARAISO ESCONDIDO,CABECERA MUNICIPAL,30029953,RIGOBERTO GABRIEL GONZаLEZ MиRIDA,MARмA DOLORES BERNABи VELаSQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-23-0036-46,13-040,HUEHUETENANGO,SAN JUAN IXCOY,COLEGIO PARAISO ESCONDIDO,CABECERA MUNICIPAL,59038661,RIGOBERTO GABRIEL GONZаLEZ MиRIDA,MARмA DOLORES BERNABи VELаSQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-23-0038-46,13-040,HUEHUETENANGO,SAN JUAN IXCOY,COLEGIO PARAISO ESCONDIDO,CABECERA MUNICIPAL,30029953,RIGOBERTO GABRIEL GONZаLEZ MиRIDA,MARмA DOLORES BERNABи VELаSQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-23-0058-46,13-040,HUEHUETENANGO,SAN JUAN IXCOY,"COLEGIO PREUNIVERSITARIO ""DEL VALLE""",CABECERA MUNICIPAL,49059904,RIGOBERTO GABRIEL GONZаLEZ MиRIDA,DOMINGO BAUTISTA PаIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,NOCTURNA,DIARIO(REGULAR),HUEHUETENANGO
13-23-0059-46,13-040,HUEHUETENANGO,SAN JUAN IXCOY,"COLEGIO PREUNIVERSITARIO ""DEL VALLE""",CABECERA MUNICIPAL,49059904,RIGOBERTO GABRIEL GONZаLEZ MиRIDA,DOMINGO BAUTISTA PаIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-24-0012-46,13-041,HUEHUETENANGO,SAN ANTONIO HUISTA,"COLEGIO PRIVADO MIXTO ""NUEVOS HORIZONTES""",CANTON CENTRAL,57839278,KELVIN VIDALIN DEL VALLE MAZARIEGOS,HECTOR ALFREDO MORALES MARTINEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-24-0016-46,13-041,HUEHUETENANGO,SAN ANTONIO HUISTA,LICEO PRIVADO MIXTO MONTESSORI,CABECERA MUNICIPAL,57840243,KELVIN VIDALIN DEL VALLE MAZARIEGOS,ELMER AMILCAR MARTмNEZ VICENTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-24-0017-46,13-041,HUEHUETENANGO,SAN ANTONIO HUISTA,LICEO PRIVADO MIXTO MONTESSORI,CABECERA MUNICIPAL,57840243,KELVIN VIDALIN DEL VALLE MAZARIEGOS,ELMER AMILCAR MARTмNEZ VICENTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-24-0021-46,13-041,HUEHUETENANGO,SAN ANTONIO HUISTA,INSTITUTO NORMAL PRIVADO JUAN JOSE AREVALO BERMEJO,CANTON REFORMA,55234016,KELVIN VIDALIN DEL VALLE MAZARIEGOS,DELFINO RAUL VELASQUEZ MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-24-0022-46,13-041,HUEHUETENANGO,SAN ANTONIO HUISTA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CANTON REFORMA,33547898,KELVIN VIDALIN DEL VALLE MAZARIEGOS,CARLOS SIMONS CASTILLO FUNES,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-24-0032-46,13-041,HUEHUETENANGO,SAN ANTONIO HUISTA,"COLEGIO MIXTO ""MIGUEL аNGEL ASTURIAS",CABECERA MUNICIPAL SAN ANTONIO HUISTA,57860286,KELVIN VIDALIN DEL VALLE MAZARIEGOS,TADEO MISAEL AMBROCIO URBANO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-24-0033-46,13-060,HUEHUETENANGO,SAN ANTONIO HUISTA,ESCUELA DE CAFICULTURA REGIсN HUISTA,CANTсN REFORMA,50166648,AROLDO HOSBERI SOSA LсPEZ,JORGE PABLO PABLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-24-0036-46,13-041,HUEHUETENANGO,SAN ANTONIO HUISTA,"INSTITUTO NORMAL MIXTO PRIVADO ""JUAN JOSи ARиVALO BERMEJO""",CANTсN REFORMA,77921730,KELVIN VIDALIN DEL VALLE MAZARIEGOS,LUIS ENRIQUE VаSQUEZ VELаSQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-24-0037-46,13-041,HUEHUETENANGO,SAN ANTONIO HUISTA,"INSTITUTO NORMAL PRIVADO ""JUAN JOSи ARиVALO BERMEJO""",CANTсN REFORMA,77921730,KELVIN VIDALIN DEL VALLE MAZARIEGOS,LUIS ENRIQUE VаSQUEZ VELаSQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-24-1078-46,13-041,HUEHUETENANGO,SAN ANTONIO HUISTA,INSTITUTO NORMAL MIXTO PRIVADO JUAN JOSE AREVALO BERMEJO,SAN ANTONIO HUISTA,55234016,KELVIN VIDALIN DEL VALLE MAZARIEGOS,VELASQUEZ MORALES DELFINO RAUL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-24-6098-46,13-041,HUEHUETENANGO,SAN ANTONIO HUISTA,COLEGIO EVANGELICO MIXTO PRIVADO BETHEL,CANTON CENTRAL,77804123,KELVIN VIDALIN DEL VALLE MAZARIEGOS,WUILSON JEOVANY GUTIиRREZ RAMмREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-24-6741-46,13-041,HUEHUETENANGO,SAN ANTONIO HUISTA,LICEO PRIVADO MIXTO 'REAL AMERICANO',CANTON CENTRAL,,KELVIN VIDALIN DEL VALLE MAZARIEGOS,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-0030-46,13-042,HUEHUETENANGO,SAN SEBASTIAN COATAN,INSTITUTO PRIVADO MIXTO DIVERSIFICADO BILINGUE OXLAJNH TZ ALANH,CABECERA MUNICIPAL,53444058,GLADмS ARACELY SIMсN FRANCISCO,GASPAR GARCIA PABLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-0039-46,13-042,HUEHUETENANGO,SAN SEBASTIAN COATAN,"COLEGIO PRIVADO MIXTO ""EL PARAISO""",SAN SEBASTIAN COATAN,53444058,GLADмS ARACELY SIMсN FRANCISCO,JUAN ANDRиS TOMаS AGUSTмN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-0041-46,13-056,HUEHUETENANGO,SAN SEBASTIAN COATAN,"COLEGIO PRIVADO MIXTO ""EL PARAISO""",CABECERA MUNICIPAL,53444058,GLADмS ARACELY SIMсN FRANCISCO,IGNACIO MATEO IGNACIO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-25-0042-46,13-042,HUEHUETENANGO,SAN SEBASTIAN COATAN,"COLEGIO PRIVADO MIXTO ""EL PARAISO""",CABECERA MUNICIPAL SAN PEDRO SOLOMA,53444058,GLADмS ARACELY SIMсN FRANCISCO,IGNACIO MATEO IGNACIO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-25-0046-46,13-042,HUEHUETENANGO,SAN SEBASTIAN COATAN,"COLEGIO PRIVADO MIXTO ""EL PARAмSO""",CABECERA MUNICIPAL,58848185,GLADмS ARACELY SIMсN FRANCISCO,IGNACIO MATEO IGNACIO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-0048-46,13-042,HUEHUETENANGO,SAN SEBASTIAN COATAN,"INSTITUTO DE EDUCACIсN DIVERSFICADA POR COOPERATIVA DE ENSEяANZA ""OXLAJNH TZ╢ALANH""",SAN SEBASTIаN COATаN,53444058,GLADмS ARACELY SIMсN FRANCISCO,IGNACIO MATEO IGNACIO,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-0049-46,13-056,HUEHUETENANGO,SAN SEBASTIAN COATAN,CENTRO EDUCATIVO SAPIENCIAL,ALDEA SAN JOSи PUEBLO NUEVO,31059311,GLADмS ARACELY SIMсN FRANCISCO,JACINTO DIEGO TOMаS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-0057-46,13-029,HUEHUETENANGO,SAN SEBASTIAN COATAN,"COLEGIO PRIVADO MIXTO ""EL PARAмSO""",CABECERA MUNICIPAL,57046899,ELIDIO NATALIO VELаSQUEZ MAZARIEGOS,LUCмO MATмAS FIGUEROA MARTмNEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-0059-46,13-042,HUEHUETENANGO,SAN SEBASTIAN COATAN,"COLEGIO PRIVADO MIXTO ""EL PARAмSO""",CABECERA MUNICIPAL SAN SEBASTIаN COATаN,57072503,GLADмS ARACELY SIMсN FRANCISCO,IGNACIO MATEO IGNACIO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-26-0001-46,13-046,HUEHUETENANGO,SANTA CRUZ BARILLAS,"INSTITUTO PRIVADO MIXTO ""LA UNION""",ALDEA PALESTINA LA UNION,,NELVIN EZEQUIEL CASTILLO LсPEZ,MAX ABEL LOPEZ ALVARADO,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-26-0161-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,INSTITUTO TECNICO PARTICULAR MAYA JAGUAR,ALDEA SAN JUAN LA CEIBA,47828887,ARACELY FIGUEROA URBINA,OSMAN ADRIEL CASTEяEDA LсPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-26-0162-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,40091474,ARACELY FIGUEROA URBINA,JAIME OTONIEL LOPEZ DE LEON,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-26-0166-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA NUEVA GENERACION MAYA,58035094,ARACELY FIGUEROA URBINA,MARCIAL FRANCISCO PEDRO,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-26-0177-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,COLEGIO PRIVADO MIXTO SANTA MARTA VILLA SEяOR,SANTA CRUZ BARILLAS,45861655,ARACELY FIGUEROA URBINA,EDGAR NOEL MOLINA SOSA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-26-0182-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,INED,ALDEA NUEVA UNION MAYA,40920529,ARACELY FIGUEROA URBINA,JESзS PEDRO PEDRO,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-26-0190-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,ASOCIACIсN DE MAESTROS DE EDUCACIсN DE GUATEMALA -AMERG-,CABECERA MUNICIPAL,48729312,ARACELY FIGUEROA URBINA,JUAN PASCUAL LUCAS ANTONIO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-26-0193-46,13-046,HUEHUETENANGO,SANTA CRUZ BARILLAS,INSTITUTO MIXTO COMUNITARIO DE EDUCACIсN BILINGэE INTERCULTURAL SANTA CRUZ,ALDEA EL JORDаN SANTA CRUZ BARILLAS,49710446,NELVIN EZEQUIEL CASTILLO LсPEZ,ERADIO ENRIQUE RIVAS SOTO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-26-0197-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,INSTITUTO NACIONAL DE EDUCACIсN DIVERSIFICADA,ALDEA SAN FRANCISCO MOMONLAC,44909318,ARACELY FIGUEROA URBINA,LUCIA MATEO GASPAR,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-26-0198-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,COLEGIO EVANGиLICO MIXTO BEREA,"5A. CALLE 5-75, ZONA 1 02/01/202",77802148,ARACELY FIGUEROA URBINA,HELDA MINETT GONZаLEZ RAMмREZ DE CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-26-0199-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,COLEGIO EVANGиLICO MIXTO BEREA,"5A. CALLE 5-75, ZONA 1",77802148,ARACELY FIGUEROA URBINA,HELDA MINETT GONZаLEZ RAMмREZ DE CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-26-0200-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,INSTITUTO DE EDUCACIсN DIVERSIFICADA POR COOPERATIVA DE ENSEяANZA,ALDEA YULCONOP,45421222,ARACELY FIGUEROA URBINA,EMILIO UBIEL CASTILLO,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-26-0201-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,INSTITUTO NACIONAL DE EDUCACIсN DIVERSIFICADA,"ALDEA CHANCOLмN, CASERмO LAS VICTORIAS",32222712,ARACELY FIGUEROA URBINA,DESIDERIA GLADYS CASTAяEDA RAMOS DE RAFAEL,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
